id_client;genre;langue;date_début;province;CLCODP;âge;état_civil;dépendants;résidence;occupation
cli_id_28634;F;FRANCAIS;01MAY2018:00:00:00;QC;G1G;13;AUTRES;0;AUTRE;ETUDIANT
cli_id_28635;F;FRANCAIS;01SEP2015:00:00:00;QC;G7X;78;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_28636;M;FRANCAIS;01AUG1999:00:00:00;QC;H1K;40;CELIBATAIRE;0;LOCATAIRE;PROFESSION LIBERALE
cli_id_28637;M;FRANCAIS;01APR1986:00:00:00;QC;H1A;63;AUTRES;0;CONVERSION;AUTRES
cli_id_28638;F;FRANCAIS;01JUN1998:00:00:00;QC;H7Y;57;DIVORCE;1;LOCATAIRE;AUTRES
cli_id_28639;F;FRANCAIS;01AUG2006:00:00:00;QC;H4L;28;CELIBATAIRE;0;AUTRE;EMPLOYE DE BUREAU
cli_id_28640;M;FRANCAIS;01FEB2011:00:00:00;QC;J0K;29;CONJOINT DE FAIT;1;LOCATAIRE;AUTRES
cli_id_28641;F;FRANCAIS;01APR1992:00:00:00;ONT;K0A;50;VEUF;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28642;M;FRANCAIS;01APR2018:00:00:00;QC;J5V;71;DIVORCE;0;AUTRE;RETRAITE
cli_id_28643;M;FRANCAIS;01APR2018:00:00:00;QC;G0X;57;CELIBATAIRE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_28644;F;FRANCAIS;01NOV1997:00:00:00;QC;G1H;60;DIVORCE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28645;M;FRANCAIS;01SEP2017:00:00:00;QC;H4L;37;CONJOINT DE FAIT;0;LOCATAIRE;TECHNICIEN
cli_id_28646;F;FRANCAIS;01JUL1989:00:00:00;QC;J0K;50;MARIE;1;PROPRIETAIRE;CHOMEUR
cli_id_28647;F;ANGLAIS;01OCT2010:00:00:00;QC;J4Y;38;CELIBATAIRE;0;AUTRE;EMPLOYE DE BUREAU
cli_id_28648;F;FRANCAIS;01JUN1985:00:00:00;QC;H2G;53;CONJOINT DE FAIT;0;LOCATAIRE;ETUDIANT
cli_id_28649;M;FRANCAIS;01JUL2015:00:00:00;QC;J4Z;40;MARIE;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_28650;F;FRANCAIS;01NOV2014:00:00:00;QC;G0W;53;VEUF;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28651;F;FRANCAIS;01DEC1981:00:00:00;QC;J7C;54;AUTRES;0;CONVERSION;AUTRES
cli_id_28652;M;ANGLAIS;01NOV2016:00:00:00;SAS;S0J;42;MARIE;0;AUTRE;VENDEUR
cli_id_28653;F;ANGLAIS;01JUL2015:00:00:00;ONT;K2V;48;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28654;F;FRANCAIS;01OCT2013:00:00:00;QC;J4H;26;CELIBATAIRE;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_28655;F;FRANCAIS;01FEB2006:00:00:00;QC;H7Y;56;MARIE;1;PROPRIETAIRE;AUTRES
cli_id_28656;F;FRANCAIS;01AUG2008:00:00:00;QC;J3B;18;CELIBATAIRE;0;AUTRE;SECTEUR PUBLIQUE
cli_id_28657;M;FRANCAIS;01JUL2018:00:00:00;QC;H2L;49;CELIBATAIRE;0;PROPRIETAIRE;CONSTRUCTEUR
cli_id_28658;M;FRANCAIS;01AUG2007:00:00:00;QC;H2R;26;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_28659;M;FRANCAIS;01OCT2003:00:00:00;QC;G0R;41;CELIBATAIRE;1;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28660;M;FRANCAIS;01FEB2011:00:00:00;QC;J8A;36;CONJOINT DE FAIT;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_28661;F;FRANCAIS;01JUN2012:00:00:00;QC;G6L;77;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28662;M;FRANCAIS;01OCT2010:00:00:00;QC;J4B;50;CELIBATAIRE;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_28663;M;ANGLAIS;25NOV2008:00:00:00;QC;H7X;65;AUTRES;0;N/D;AUTRES
cli_id_28664;F;FRANCAIS;01SEP2009:00:00:00;QC;G0C;36;CONJOINT DE FAIT;1;AUTRE;PECHEUR
cli_id_28665;F;FRANCAIS;01JUL2002:00:00:00;QC;H1Z;29;CONJOINT DE FAIT;0;AUTRE;EMPLOYE DE BUREAU
cli_id_28666;M;FRANCAIS;01FEB2016:00:00:00;QC;J7R;37;MARIE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28667;F;FRANCAIS;01DEC1993:00:00:00;QC;G6P;50;MARIE;0;PROPRIETAIRE;CHOMEUR
cli_id_28668;F;FRANCAIS;01JUN2018:00:00:00;QC;H1L;37;CONJOINT DE FAIT;0;LOCATAIRE;EMPLOYE DE SERVICE
cli_id_28669;M;FRANCAIS;01JUN1986:00:00:00;QC;J0K;69;AUTRES;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_28670;M;ANGLAIS;01NOV2017:00:00:00;QC;J0E;61;DIVORCE;0;PROPRIETAIRE;CHOMEUR
cli_id_28671;M;FRANCAIS;01JUL2001:00:00:00;QC;J1L;22;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_28672;M;FRANCAIS;01NOV1994:00:00:00;QC;H7L;49;CONJOINT DE FAIT;1;PROPRIETAIRE;ADMINISTRATEUR
cli_id_28673;M;FRANCAIS;01FEB2004:00:00:00;QC;J0S;58;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28674;F;FRANCAIS;01DEC1998:00:00:00;QC;H1E;45;MARIE;0;LOCATAIRE;ETUDIANT
cli_id_28675;M;FRANCAIS;01OCT1996:00:00:00;QC;G9B;66;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28676;M;FRANCAIS;01JUN2014:00:00:00;QC;J0K;56;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28677;F;ANGLAIS;01DEC2016:00:00:00;MAN;R3J;29;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28678;M;FRANCAIS;01AUG1990:00:00:00;QC;J1L;35;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_28679;F;FRANCAIS;01JAN1989:00:00:00;QC;H7P;63;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_28680;M;FRANCAIS;01FEB1993:00:00:00;QC;H2C;79;DIVORCE;0;PROPRIETAIRE;RETRAITE
cli_id_28681;F;FRANCAIS;25OCT1990:00:00:00;QC;G1N;82;AUTRES;0;CONVERSION;AUTRES
cli_id_28682;M;FRANCAIS;01MAR2015:00:00:00;QC;H7L;3;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28683;F;FRANCAIS;01JAN2005:00:00:00;QC;J1X;35;CONJOINT DE FAIT;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_28684;F;FRANCAIS;01DEC1993:00:00:00;QC;J6A;78;MARIE;0;AUTRE;RETRAITE
cli_id_28685;M;FRANCAIS;01JUN1992:00:00:00;QC;J0P;70;MARIE;0;LOCATAIRE;COMMERCE DE DETAIL
cli_id_28686;M;FRANCAIS;01MAY1989:00:00:00;QC;J5C;57;MARIE;1;PROPRIETAIRE;SUPERVISEUR
cli_id_28687;F;FRANCAIS;01MAR1984:00:00:00;QC;J3E;65;DIVORCE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_28688;F;FRANCAIS;01MAR2015:00:00:00;QC;G7S;57;MARIE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_28689;F;ANGLAIS;01JUL2015:00:00:00;ONT;N5W;40;SEPARE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_28690;F;FRANCAIS;01MAY2014:00:00:00;N-B;E1G;26;CONJOINT DE FAIT;0;AUTRE;SECTEUR PUBLIQUE
cli_id_28691;N;ANGLAIS;30MAR1993:00:00:00;ONT;L5C;62;AUTRES;0;CONVERSION;AUTRES
cli_id_28692;M;FRANCAIS;01JUN2018:00:00:00;QC;J1X;8;AUTRES;0;AUTRE;ETUDIANT
cli_id_28693;M;FRANCAIS;01FEB2017:00:00:00;QC;J4G;22;CELIBATAIRE;0;AUTRE;EMPLOYE DE SERVICE
cli_id_28694;M;FRANCAIS;01NOV2005:00:00:00;QC;G8T;63;AUTRES;0;PROPRIETAIRE;AUTRES
cli_id_28695;M;FRANCAIS;01OCT2005:00:00:00;QC;J5T;65;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28696;M;FRANCAIS;01SEP2003:00:00:00;QC;G6V;62;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_28697;M;FRANCAIS;01JAN1995:00:00:00;QC;J1R;58;MARIE;0;LOCATAIRE;RETRAITE
cli_id_28698;M;FRANCAIS;01MAY2003:00:00:00;QC;H7A;22;VEUF;0;AUTRE;AUTRES
cli_id_28699;M;FRANCAIS;01APR2014:00:00:00;QC;J4G;44;CONJOINT DE FAIT;0;AUTRE;TECHNICIEN
cli_id_28700;M;ANGLAIS;01FEB1994:00:00:00;C-B;V4C;48;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28701;M;FRANCAIS;01OCT2015:00:00:00;QC;G1C;56;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_28702;F;FRANCAIS;01APR2000:00:00:00;QC;G1E;70;MARIE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28703;M;FRANCAIS;01MAR1984:00:00:00;QC;J1A;41;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28704;M;FRANCAIS;01JUN2013:00:00:00;QC;J1L;67;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_28705;M;FRANCAIS;01FEB1989:00:00:00;QC;G7T;40;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28706;F;FRANCAIS;01OCT2016:00:00:00;QC;J7C;29;CONJOINT DE FAIT;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_28707;M;FRANCAIS;01MAY1975:00:00:00;QC;J0J;71;MARIE;0;LOCATAIRE;RETRAITE
cli_id_28708;F;FRANCAIS;01FEB2003:00:00:00;QC;G9N;23;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_28709;F;FRANCAIS;01DEC2015:00:00:00;QC;J2H;36;MARIE;2;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28710;F;ANGLAIS;01JAN2016:00:00:00;ONT;L4T;51;MARIE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28711;F;FRANCAIS;01MAR1996:00:00:00;QC;H2B;55;VEUF;1;AUTRE;CHOMEUR
cli_id_28712;F;FRANCAIS;01MAR2012:00:00:00;QC;J9J;34;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28713;M;ANGLAIS;01DEC2015:00:00:00;C-B;V5W;32;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_28714;F;FRANCAIS;01FEB2005:00:00:00;QC;G8K;26;AUTRES;0;PROPRIETAIRE;AUTRES
cli_id_28715;M;FRANCAIS;29OCT2013:00:00:00;QC;G1S;62;AUTRES;0;N/D;AUTRES
cli_id_28716;M;FRANCAIS;01MAY1988:00:00:00;QC;J5R;48;CONJOINT DE FAIT;0;LOCATAIRE;PROP. D'ENTREPRISE
cli_id_28717;F;FRANCAIS;01NOV2016:00:00:00;QC;J0K;16;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28718;M;FRANCAIS;01SEP2011:00:00:00;QC;G3M;30;CELIBATAIRE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_28719;M;FRANCAIS;01SEP2006:00:00:00;ONT;K1N;48;CELIBATAIRE;1;LOCATAIRE;CHOMEUR
cli_id_28720;M;FRANCAIS;01JUL2011:00:00:00;QC;J2B;7;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28721;M;FRANCAIS;01MAR2017:00:00:00;QC;J8H;23;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_28722;M;FRANCAIS;01DEC1987:00:00:00;QC;G6H;71;MARIE;2;PROPRIETAIRE;ENSEIGNANT
cli_id_28723;M;FRANCAIS;01JUL1987:00:00:00;QC;H4J;59;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28724;M;FRANCAIS;01AUG1998:00:00:00;QC;G0N;77;DIVORCE;1;AUTRE;RETRAITE
cli_id_28725;M;ANGLAIS;06MAY2016:00:00:00;ONT;M4K;65;AUTRES;0;N/D;AUTRES
cli_id_28726;F;FRANCAIS;01OCT2014:00:00:00;QC;J3B;9;CELIBATAIRE;0;AUTRE;MENAGERE
cli_id_28727;F;FRANCAIS;20FEB1986:00:00:00;QC;H4A;67;MARIE;0;LOCATAIRE;AUTRES
cli_id_28728;F;FRANCAIS;01NOV1986:00:00:00;QC;H1L;63;MARIE;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_28729;F;FRANCAIS;01JUL1974:00:00:00;ONT;K0B;65;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28730;F;FRANCAIS;01DEC2005:00:00:00;N-B;E3N;61;MARIE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_28731;M;FRANCAIS;01JUL2004:00:00:00;QC;J0K;53;AUTRES;0;PROPRIETAIRE;AUTRES
cli_id_28732;F;FRANCAIS;01JUN1999:00:00:00;QC;G6G;83;VEUF;0;LOCATAIRE;RETRAITE
cli_id_28733;F;FRANCAIS;01FEB1991:00:00:00;QC;H1A;44;CELIBATAIRE;1;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_28734;M;FRANCAIS;01JUL2016:00:00:00;QC;J8M;28;CONJOINT DE FAIT;2;LOCATAIRE;AUTRES
cli_id_28735;F;FRANCAIS;01NOV2017:00:00:00;QC;G8B;70;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_28736;M;FRANCAIS;14APR1999:00:00:00;QC;J5C;73;AUTRES;0;N/D;AUTRES
cli_id_28737;F;FRANCAIS;01MAY2000:00:00:00;QC;J7M;38;MARIE;3;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_28738;M;FRANCAIS;01OCT2009:00:00:00;QC;J0K;57;CELIBATAIRE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28739;F;FRANCAIS;01OCT1998:00:00:00;QC;G4R;45;CONJOINT DE FAIT;0;AUTRE;SECTEUR PUBLIQUE
cli_id_28740;M;FRANCAIS;01DEC2016:00:00:00;QC;J8H;1;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28741;F;FRANCAIS;01MAR1983:00:00:00;QC;G6P;70;CELIBATAIRE;0;PROPRIETAIRE;AUTRES
cli_id_28742;F;FRANCAIS;01AUG1983:00:00:00;QC;J5C;55;CONJOINT DE FAIT;1;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_28743;F;FRANCAIS;01AUG2015:00:00:00;QC;H7K;43;AUTRES;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28744;M;FRANCAIS;01MAY1997:00:00:00;QC;G8M;40;CELIBATAIRE;2;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_28745;F;FRANCAIS;01JUN2018:00:00:00;QC;G3E;83;AUTRES;0;PROPRIETAIRE;AUTRES
cli_id_28746;M;FRANCAIS;01FEB2011:00:00:00;QC;J0B;91;MARIE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_28747;M;FRANCAIS;04NOV1986:00:00:00;QC;J0C;80;AUTRES;0;CONVERSION;AUTRES
cli_id_28748;M;ANGLAIS;01NOV2015:00:00:00;ONT;L0K;52;MARIE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_28749;M;ANGLAIS;01MAR2015:00:00:00;ONT;L0A;57;CELIBATAIRE;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_28750;M;ANGLAIS;26APR2016:00:00:00;ONT;M1C;65;AUTRES;0;N/D;AUTRES
cli_id_28751;M;ANGLAIS;01NOV2016:00:00:00;ONT;K9V;37;MARIE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_28752;M;FRANCAIS;01AUG1990:00:00:00;QC;H1L;53;CELIBATAIRE;1;LOCATAIRE;OUVRIER SPECIALISE
cli_id_28753;M;FRANCAIS;01JUN2010:00:00:00;QC;G1B;71;MARIE;0;LOCATAIRE;AUTRES
cli_id_28754;F;FRANCAIS;01APR2006:00:00:00;QC;H1T;69;SEPARE;0;PROPRIETAIRE;AGRICULTEUR
cli_id_28755;F;FRANCAIS;01JUL1979:00:00:00;QC;G8Y;73;AUTRES;0;CONVERSION;AUTRES
cli_id_28756;F;FRANCAIS;01AUG1999:00:00:00;QC;J6W;36;CELIBATAIRE;0;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_28757;F;FRANCAIS;01JUL1991:00:00:00;QC;J3Y;54;MARIE;2;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28758;F;FRANCAIS;01MAY1994:00:00:00;QC;J7G;90;AUTRES;0;LOCATAIRE;AUTRES
cli_id_28759;M;FRANCAIS;01FEB1993:00:00:00;QC;J6V;38;CELIBATAIRE;0;AUTRE;PROFESSION LIBERALE
cli_id_28760;F;FRANCAIS;01FEB1996:00:00:00;QC;J4M;48;CELIBATAIRE;0;LOCATAIRE;VENDEUR
cli_id_28761;M;FRANCAIS;01NOV2017:00:00:00;QC;H7W;81;AUTRES;0;PROPRIETAIRE;CHOMEUR
cli_id_28762;M;ANGLAIS;19JUN2017:00:00:00;QC;H2N;35;AUTRES;0;N/D;AUTRES
cli_id_28763;M;FRANCAIS;01NOV2004:00:00:00;QC;J5K;62;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28764;M;FRANCAIS;01MAY2018:00:00:00;QC;G1C;12;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28765;M;FRANCAIS;01APR2017:00:00:00;QC;H1H;34;CONJOINT DE FAIT;0;AUTRE;AUTRES
cli_id_28766;F;FRANCAIS;01AUG1997:00:00:00;QC;G6V;77;VEUF;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_28767;M;FRANCAIS;01SEP2012:00:00:00;QC;H1S;43;MARIE;1;AUTRE;MENAGERE
cli_id_28768;F;FRANCAIS;16AUG2004:00:00:00;QC;H2S;74;AUTRES;0;N/D;AUTRES
cli_id_28769;M;ANGLAIS;01FEB1992:00:00:00;ONT;M1P;55;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28770;F;ANGLAIS;01JUL2018:00:00:00;ONT;K2J;25;CONJOINT DE FAIT;0;PROPRIETAIRE;AUTRES
cli_id_28771;F;FRANCAIS;01AUG2009:00:00:00;QC;H1K;40;CONJOINT DE FAIT;0;PROPRIETAIRE;AUTRES
cli_id_28772;F;FRANCAIS;01NOV2008:00:00:00;QC;H2G;41;CELIBATAIRE;0;LOCATAIRE;EMPLOYE DE SERVICE
cli_id_28773;M;FRANCAIS;01DEC1995:00:00:00;QC;H1G;43;CELIBATAIRE;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_28774;F;FRANCAIS;01AUG2011:00:00:00;QC;G0H;39;MARIE;2;PROPRIETAIRE;ENSEIGNANT
cli_id_28775;F;FRANCAIS;01MAR1983:00:00:00;QC;H3E;47;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28776;M;ANGLAIS;01DEC2008:00:00:00;ONT;L9T;39;MARIE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28777;M;FRANCAIS;01JUL1988:00:00:00;QC;J7V;51;CONJOINT DE FAIT;0;LOCATAIRE;AUTRES
cli_id_28778;M;FRANCAIS;01MAY1989:00:00:00;QC;J0L;81;MARIE;2;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_28779;M;FRANCAIS;12JUN2006:00:00:00;QC;H1M;69;AUTRES;0;N/D;AUTRES
cli_id_28780;M;ANGLAIS;01OCT2013:00:00:00;QC;H3W;59;MARIE;0;LOCATAIRE;MENAGERE
cli_id_28781;M;FRANCAIS;01OCT1984:00:00:00;QC;G6Y;56;AUTRES;4;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_28782;M;ANGLAIS;01FEB1981:00:00:00;QC;H3M;73;MARIE;0;AUTRE;AUTRES
cli_id_28783;M;ANGLAIS;01OCT2014:00:00:00;ONT;L9V;53;VEUF;0;PROPRIETAIRE;AUTRES
cli_id_28784;F;ANGLAIS;01MAR2017:00:00:00;ALB;T8L;30;MARIE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_28785;F;FRANCAIS;01OCT1983:00:00:00;QC;G1T;89;VEUF;0;AUTRE;AUTRES
cli_id_28786;F;FRANCAIS;01APR2012:00:00:00;QC;H2T;48;CELIBATAIRE;0;LOCATAIRE;EMPLOYE DE SERVICE
cli_id_28787;M;ANGLAIS;01MAY2017:00:00:00;MAN;R8N;54;MARIE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28788;M;FRANCAIS;01JUL1992:00:00:00;QC;H1E;67;CELIBATAIRE;0;LOCATAIRE;RETRAITE
cli_id_28789;M;FRANCAIS;01APR1985:00:00:00;QC;G9N;58;CELIBATAIRE;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_28790;F;FRANCAIS;01SEP2015:00:00:00;QC;H2S;32;MARIE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28791;F;FRANCAIS;01FEB2003:00:00:00;QC;G0C;48;CELIBATAIRE;0;PROPRIETAIRE;AUTRES
cli_id_28792;M;FRANCAIS;01JUL1997:00:00:00;QC;J0R;62;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_28793;F;FRANCAIS;01APR2002:00:00:00;QC;J7C;54;MARIE;3;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28794;F;FRANCAIS;01NOV1985:00:00:00;QC;J3B;39;SEPARE;2;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28795;M;ANGLAIS;01FEB2014:00:00:00;N-E;B3L;43;MARIE;0;PROPRIETAIRE;TECHNICIEN
cli_id_28796;F;FRANCAIS;01SEP1980:00:00:00;ONT;K0A;70;MARIE;2;PROPRIETAIRE;RETRAITE
cli_id_28797;F;FRANCAIS;01JAN2015:00:00:00;QC;H2L;28;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_28798;F;FRANCAIS;01APR2016:00:00:00;QC;J4M;19;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_28799;M;FRANCAIS;01AUG1994:00:00:00;QC;G5L;65;DIVORCE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_28800;M;FRANCAIS;01MAY2006:00:00:00;QC;G7S;18;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_28801;F;FRANCAIS;01FEB2014:00:00:00;QC;J9A;88;VEUF;0;LOCATAIRE;RETRAITE
cli_id_28802;F;FRANCAIS;01JUL2006:00:00:00;QC;G8Y;22;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_28803;M;FRANCAIS;01SEP1974:00:00:00;QC;G0J;63;CELIBATAIRE;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_28804;M;FRANCAIS;01APR2010:00:00:00;QC;J6E;25;AUTRES;0;AUTRE;AUTRES
cli_id_28805;F;ANGLAIS;01NOV2012:00:00:00;ONT;L6K;37;CONJOINT DE FAIT;0;PROPRIETAIRE;ADMINISTRATEUR
cli_id_28806;F;FRANCAIS;01FEB2006:00:00:00;QC;J7P;38;DIVORCE;0;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_28807;M;FRANCAIS;27JUN1967:00:00:00;QC;G6X;92;AUTRES;0;CONVERSION;AUTRES
cli_id_28808;M;FRANCAIS;01JUL2010:00:00:00;QC;H7T;16;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_28809;F;FRANCAIS;01JUN1985:00:00:00;QC;G1W;77;DIVORCE;0;PROPRIETAIRE;RETRAITE
cli_id_28810;M;FRANCAIS;01MAY2000:00:00:00;QC;J5R;18;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28811;F;FRANCAIS;01FEB2011:00:00:00;QC;G5C;17;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_28812;F;ANGLAIS;01OCT2007:00:00:00;QC;H4J;82;VEUF;0;LOCATAIRE;RETRAITE
cli_id_28813;F;FRANCAIS;01JUN2009:00:00:00;QC;J8M;27;CELIBATAIRE;0;AUTRE;MENAGERE
cli_id_28814;M;FRANCAIS;01SEP1986:00:00:00;QC;G0S;55;CELIBATAIRE;0;PROPRIETAIRE;AUTRES
cli_id_28815;F;ANGLAIS;01MAR1991:00:00:00;ONT;L6A;81;MARIE;0;PROPRIETAIRE;CHOMEUR
cli_id_28816;M;FRANCAIS;01FEB2016:00:00:00;QC;J8N;59;CELIBATAIRE;0;AUTRE;RETRAITE
cli_id_28817;M;FRANCAIS;01DEC2013:00:00:00;QC;J0G;4;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_28818;M;FRANCAIS;01NOV2016:00:00:00;QC;H2V;40;MARIE;0;LOCATAIRE;AUTRES
cli_id_28819;F;FRANCAIS;01MAY1986:00:00:00;QC;J5A;59;MARIE;1;PROPRIETAIRE;ADMINISTRATEUR
cli_id_28820;M;FRANCAIS;01JUL2005:00:00:00;QC;H7A;48;SEPARE;0;LOCATAIRE;EMPLOYE DE SERVICE
cli_id_28821;M;ANGLAIS;01FEB2016:00:00:00;N-B;E1A;60;DIVORCE;0;LOCATAIRE;AUTRES
cli_id_28822;F;FRANCAIS;01MAR1999:00:00:00;QC;H7V;41;CELIBATAIRE;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_28823;F;FRANCAIS;01APR2016:00:00:00;QC;G5B;58;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_28824;F;FRANCAIS;01SEP2014:00:00:00;QC;G8T;35;CELIBATAIRE;1;LOCATAIRE;MENAGERE
cli_id_28825;M;ANGLAIS;01OCT2014:00:00:00;ONT;L1C;35;MARIE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_28826;F;ANGLAIS;01JAN1999:00:00:00;N-B;E4R;54;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28827;F;FRANCAIS;01SEP2012:00:00:00;QC;H4N;68;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_28828;F;FRANCAIS;01AUG1980:00:00:00;QC;G1P;88;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_28829;M;FRANCAIS;01MAY2004:00:00:00;QC;J2G;29;CELIBATAIRE;0;LOCATAIRE;MENAGERE
cli_id_28830;F;FRANCAIS;01JUL2017:00:00:00;N-B;E7A;44;AUTRES;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_28831;M;ANGLAIS;01JAN2015:00:00:00;ALB;T5E;33;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28832;M;ANGLAIS;01JAN2004:00:00:00;ALB;T7E;58;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_28833;F;ANGLAIS;01MAR2017:00:00:00;ONT;L9T;32;CONJOINT DE FAIT;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_28834;N;ANGLAIS;07FEB1997:00:00:00;ONT;L0K;63;AUTRES;0;CONVERSION;AUTRES
cli_id_28835;F;FRANCAIS;01MAR2014:00:00:00;QC;J3R;45;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE SERVICE
